boosterIndex,boosterName,setCode,sheetName,sheetPicks
2,collector,SNC,foilCommonUncommonShowcase,1
2,collector,SNC,foilFullartBasic,1
2,collector,SNC,foilRareMythic,1
2,collector,SNC,foilUncommon,2
2,collector,SNC,gildedRareMythicShowcase,1
2,collector,SNC,rareMythicShowcase,1
3,collector,SNC,commonUncommonShowcase,2
3,collector,SNC,extendedCommander,1
3,collector,SNC,extendedRareMythic,1
3,collector,SNC,foilCommon,4
3,collector,SNC,foilFullartBasic,1
3,collector,SNC,foilRareMythic,1
3,collector,SNC,foilRareMythicShowcase,1
3,collector,SNC,foilUncommon,2
3,collector,SNC,gildedCommonUncommonShowcase,1
3,collector,SNC,rareMythicShowcase,1
4,collector,SNC,commonUncommonShowcase,2
4,collector,SNC,etchedRareMythicShowcase,1
4,collector,SNC,extendedCommander,1
4,collector,SNC,extendedRareMythic,1
4,collector,SNC,foilCommon,4
4,collector,SNC,foilFullartBasic,1
4,collector,SNC,foilRareMythic,1
4,collector,SNC,foilUncommon,2
4,collector,SNC,gildedCommonUncommonShowcase,1
4,collector,SNC,rareMythicShowcase,1
5,collector,SNC,commonUncommonShowcase,2
5,collector,SNC,extendedCommander,1
5,collector,SNC,extendedRareMythic,1
5,collector,SNC,foilCommon,4
5,collector,SNC,foilFullartBasic,1
5,collector,SNC,foilRareMythic,1
5,collector,SNC,foilUncommon,2
5,collector,SNC,gildedCommonUncommonShowcase,1
5,collector,SNC,gildedRareMythicShowcase,1
5,collector,SNC,rareMythicShowcase,1
0,collector-sample,SNC,foilUncommonShowcase,1
0,collector-sample,SNC,nonfoilRareMythic,1
1,collector-sample,SNC,foilRareMythic,1
1,collector-sample,SNC,foilUncommonShowcase,1
0,draft,SNC,basic,1
0,draft,SNC,commonWithShowcase,10
0,draft,SNC,rareMythicWithShowcase,1
0,draft,SNC,uncommonWithShowcase,3
1,draft,SNC,basic,1
1,draft,SNC,commonWithShowcase,9
1,draft,SNC,foilWithShowcase,1
1,draft,SNC,rareMythicWithShowcase,1
1,draft,SNC,uncommonWithShowcase,3
0,prerelease-brokers,SNC,common,8
0,prerelease-brokers,SNC,introSet,2
0,prerelease-brokers,SNC,land,1
0,prerelease-brokers,SNC,prereleasePromo,1
0,prerelease-brokers,SNC,rareMythic,1
0,prerelease-brokers,SNC,uncommon,3
0,prerelease-cabaretti,SNC,common,8
0,prerelease-cabaretti,SNC,introSet,2
0,prerelease-cabaretti,SNC,land,1
0,prerelease-cabaretti,SNC,prereleasePromo,1
0,prerelease-cabaretti,SNC,rareMythic,1
0,prerelease-cabaretti,SNC,uncommon,3
0,prerelease-maestros,SNC,common,8
0,prerelease-maestros,SNC,introSet,2
0,prerelease-maestros,SNC,land,1
0,prerelease-maestros,SNC,prereleasePromo,1
0,prerelease-maestros,SNC,rareMythic,1
0,prerelease-maestros,SNC,uncommon,3
0,prerelease-obscura,SNC,common,8
0,prerelease-obscura,SNC,introSet,2
0,prerelease-obscura,SNC,land,1
0,prerelease-obscura,SNC,prereleasePromo,1
0,prerelease-obscura,SNC,rareMythic,1
0,prerelease-obscura,SNC,uncommon,3
0,prerelease-riveteers,SNC,common,8
0,prerelease-riveteers,SNC,introSet,2
0,prerelease-riveteers,SNC,land,1
0,prerelease-riveteers,SNC,prereleasePromo,1
0,prerelease-riveteers,SNC,rareMythic,1
0,prerelease-riveteers,SNC,uncommon,3
0,set,SNC,basic,1
0,set,SNC,common,3
0,set,SNC,commonUncommonShowcase,1
0,set,SNC,foilWithShowcase,1
0,set,SNC,rareMythic,1
0,set,SNC,uncommon,3
0,set,SNC,wildcard,2
1,set,SNC,basic,1
1,set,SNC,common,3
1,set,SNC,commonUncommonShowcase,1
1,set,SNC,gildedFoil,1
1,set,SNC,rareMythic,1
1,set,SNC,uncommon,3
1,set,SNC,wildcard,2
2,set,SNC,basic,1
2,set,SNC,common,3
2,set,SNC,commonUncommonShowcase,1
2,set,SNC,foilWithShowcase,1
2,set,SNC,rareMythic,1
2,set,SNC,theList,1
2,set,SNC,uncommon,3
2,set,SNC,wildcard,2
3,set,SNC,basic,1
3,set,SNC,common,3
3,set,SNC,commonUncommonShowcase,1
3,set,SNC,gildedFoil,1
3,set,SNC,rareMythic,1
3,set,SNC,theList,1
3,set,SNC,uncommon,3
3,set,SNC,wildcard,2
4,set,SNC,common,3
4,set,SNC,commonUncommonShowcase,1
4,set,SNC,foilBasic,1
4,set,SNC,foilWithShowcase,1
4,set,SNC,rareMythic,1
4,set,SNC,uncommon,3
4,set,SNC,wildcard,2
5,set,SNC,common,3
5,set,SNC,commonUncommonShowcase,1
5,set,SNC,foilBasic,1
5,set,SNC,gildedFoil,1
5,set,SNC,rareMythic,1
5,set,SNC,uncommon,3
5,set,SNC,wildcard,2
6,set,SNC,common,3
6,set,SNC,commonUncommonShowcase,1
6,set,SNC,foilBasic,1
6,set,SNC,foilWithShowcase,1
6,set,SNC,rareMythic,1
6,set,SNC,theList,1
6,set,SNC,uncommon,3
6,set,SNC,wildcard,2
7,set,SNC,common,3
7,set,SNC,commonUncommonShowcase,1
7,set,SNC,foilBasic,1
7,set,SNC,gildedFoil,1
7,set,SNC,rareMythic,1
7,set,SNC,theList,1
7,set,SNC,uncommon,3
7,set,SNC,wildcard,2
0,theme-brokers,SNC,common,24
0,theme-brokers,SNC,rareMythic,1
0,theme-brokers,SNC,uncommon,10
1,theme-brokers,SNC,common,23
1,theme-brokers,SNC,rareMythic,1
1,theme-brokers,SNC,uncommon,11
2,theme-brokers,SNC,common,22
2,theme-brokers,SNC,rareMythic,1
2,theme-brokers,SNC,uncommon,12
3,theme-brokers,SNC,common,21
3,theme-brokers,SNC,rareMythic,1
3,theme-brokers,SNC,uncommon,13
0,theme-cabaretti,SNC,common,24
0,theme-cabaretti,SNC,rareMythic,1
0,theme-cabaretti,SNC,uncommon,10
1,theme-cabaretti,SNC,common,23
1,theme-cabaretti,SNC,rareMythic,1
1,theme-cabaretti,SNC,uncommon,11
2,theme-cabaretti,SNC,common,22
2,theme-cabaretti,SNC,rareMythic,1
2,theme-cabaretti,SNC,uncommon,12
3,theme-cabaretti,SNC,common,21
3,theme-cabaretti,SNC,rareMythic,1
3,theme-cabaretti,SNC,uncommon,13
0,theme-maestros,SNC,common,24
0,theme-maestros,SNC,rareMythic,1
0,theme-maestros,SNC,uncommon,10
1,theme-maestros,SNC,common,23
1,theme-maestros,SNC,rareMythic,1
1,theme-maestros,SNC,uncommon,11
2,theme-maestros,SNC,common,22
2,theme-maestros,SNC,rareMythic,1
2,theme-maestros,SNC,uncommon,12
3,theme-maestros,SNC,common,21
3,theme-maestros,SNC,rareMythic,1
3,theme-maestros,SNC,uncommon,13
0,theme-obscura,SNC,common,24
0,theme-obscura,SNC,rareMythic,1
0,theme-obscura,SNC,uncommon,10
1,theme-obscura,SNC,common,23
1,theme-obscura,SNC,rareMythic,1
1,theme-obscura,SNC,uncommon,11
2,theme-obscura,SNC,common,22
2,theme-obscura,SNC,rareMythic,1
2,theme-obscura,SNC,uncommon,12
3,theme-obscura,SNC,common,21
3,theme-obscura,SNC,rareMythic,1
3,theme-obscura,SNC,uncommon,13
0,theme-riveteers,SNC,common,24
0,theme-riveteers,SNC,rareMythic,1
0,theme-riveteers,SNC,uncommon,10
1,theme-riveteers,SNC,common,23
1,theme-riveteers,SNC,rareMythic,1
1,theme-riveteers,SNC,uncommon,11
2,theme-riveteers,SNC,common,22
2,theme-riveteers,SNC,rareMythic,1
2,theme-riveteers,SNC,uncommon,12
3,theme-riveteers,SNC,common,21
3,theme-riveteers,SNC,rareMythic,1
3,theme-riveteers,SNC,uncommon,13
0,draft,SOI,basic,1
0,draft,SOI,dfcCommonUncommon,1
0,draft,SOI,sfcCommon,9
0,draft,SOI,sfcRareMythic,1
0,draft,SOI,sfcUncommon,3
1,draft,SOI,basic,1
1,draft,SOI,dfcCommonUncommon,1
1,draft,SOI,foil,1
1,draft,SOI,sfcCommon,8
1,draft,SOI,sfcRareMythic,1
1,draft,SOI,sfcUncommon,3
2,draft,SOI,basic,1
2,draft,SOI,dfcCommonUncommon,1
2,draft,SOI,dfcRareMythic,1
2,draft,SOI,sfcCommon,8
2,draft,SOI,sfcRareMythic,1
2,draft,SOI,sfcUncommon,3
0,draft,SOK,common,11
0,draft,SOK,rare,1
0,draft,SOK,uncommon,3
1,draft,SOK,common,10
1,draft,SOK,foilCommon,1
1,draft,SOK,rare,1
1,draft,SOK,uncommon,3
2,draft,SOK,common,11
2,draft,SOK,foilUncommon,1
2,draft,SOK,rare,1
2,draft,SOK,uncommon,2
3,draft,SOK,common,10
3,draft,SOK,foilCommon,1
3,draft,SOK,foilUncommon,1
3,draft,SOK,rare,1
3,draft,SOK,uncommon,2
4,draft,SOK,common,11
4,draft,SOK,foilRare,1
4,draft,SOK,uncommon,3
5,draft,SOK,common,10
5,draft,SOK,foilCommon,1
5,draft,SOK,foilRare,1
5,draft,SOK,uncommon,3
6,draft,SOK,common,11
6,draft,SOK,foilRare,1
6,draft,SOK,foilUncommon,1
6,draft,SOK,uncommon,2
7,draft,SOK,common,10
7,draft,SOK,foilCommon,1
7,draft,SOK,foilRare,1
7,draft,SOK,foilUncommon,1
7,draft,SOK,uncommon,2
0,fat-pack,SOK,foilBasic,1
0,fat-pack,SOK,foilCommon,1
0,draft,SOM,basic,1
0,draft,SOM,common,10
0,draft,SOM,rareMythic,1
0,draft,SOM,uncommon,3
1,draft,SOM,basic,1
1,draft,SOM,common,9
1,draft,SOM,foil,1
1,draft,SOM,rareMythic,1
1,draft,SOM,uncommon,3
0,six,SOM,basic,1
0,six,SOM,common,4
0,six,SOM,uncommon,1
1,six,SOM,basic,1
1,six,SOM,common,3
1,six,SOM,uncommon,2
2,six,SOM,basic,1
2,six,SOM,common,3
2,six,SOM,rareMythic,1
2,six,SOM,uncommon,1
0,collector,SPM,foilBoosterfun,1
0,collector,SPM,foilCommon,5
0,collector,SPM,foilRareMythic,1
0,collector,SPM,foilSpiderwebLand,1
0,collector,SPM,foilUncommon,4
0,collector,SPM,nonFoilBoosterfun,2
0,collector,SPM,nonFoilSourceMaterial,1
1,collector,SPM,foilBoosterfun,1
1,collector,SPM,foilCommon,5
1,collector,SPM,foilRareMythic,1
1,collector,SPM,foilSourceMaterial,1
1,collector,SPM,foilSpiderwebLand,1
1,collector,SPM,foilUncommon,4
1,collector,SPM,nonFoilBoosterfun,2
0,play,SPM,common,7
0,play,SPM,foil,1
0,play,SPM,nonFoilLand,1
0,play,SPM,rareMythicBoosterfun,1
0,play,SPM,uncommonScene,3
0,play,SPM,wildcard,1
1,play,SPM,common,7
1,play,SPM,foil,1
1,play,SPM,foilLand,1
1,play,SPM,rareMythicBoosterfun,1
1,play,SPM,uncommonScene,3
1,play,SPM,wildcard,1
2,play,SPM,common,6
2,play,SPM,foil,1
2,play,SPM,nonFoilLand,1
2,play,SPM,rareMythicBoosterfun,1
2,play,SPM,sourceMaterial,1
2,play,SPM,uncommonScene,3
2,play,SPM,wildcard,1
3,play,SPM,common,6
3,play,SPM,foil,1
3,play,SPM,foilLand,1
3,play,SPM,rareMythicBoosterfun,1
3,play,SPM,sourceMaterial,1
3,play,SPM,uncommonScene,3
3,play,SPM,wildcard,1
0,draft,STH,common,11
0,draft,STH,rare,1
0,draft,STH,uncommon,3
0,arena,STX,lesson,1
0,arena,STX,nonlessonCommon,9
0,arena,STX,nonlessonRareMythic,1
0,arena,STX,sta,1
0,arena,STX,uncommon,3
0,collector,STX,etchedJpStaRareMythic,1
0,collector,STX,etchedStaUncommon,1
0,collector,STX,extendedCommander,1
0,collector,STX,extendedOrBorderlessCore,1
0,collector,STX,foilAltArtWild,1
0,collector,STX,foilCommon,5
0,collector,STX,foilLesson,1
0,collector,STX,foilRareMythic,1
0,collector,STX,foilStaUncommon,1
0,collector,STX,foilUncommon,2
1,collector,STX,etchedJpStaUncommon,1
1,collector,STX,etchedStaRareMythic,1
1,collector,STX,extendedCommander,1
1,collector,STX,extendedOrBorderlessCore,1
1,collector,STX,foilAltArtWild,1
1,collector,STX,foilCommon,5
1,collector,STX,foilLesson,1
1,collector,STX,foilRareMythic,1
1,collector,STX,foilStaUncommon,1
1,collector,STX,foilUncommon,2
0,draft,STX,lesson,1
0,draft,STX,nonlessonCommon,9
0,draft,STX,nonlessonRareMythic,1
0,draft,STX,sta,1
0,draft,STX,uncommon,3
1,draft,STX,foilWithShowcase,1
1,draft,STX,lesson,1
1,draft,STX,nonlessonCommon,8
1,draft,STX,nonlessonRareMythic,1
1,draft,STX,sta,1
1,draft,STX,uncommon,3
0,jp,STX,lesson,1
0,jp,STX,nonlessonCommon,9
0,jp,STX,nonlessonRareMythic,1
0,jp,STX,sta,1
0,jp,STX,uncommon,3
1,jp,STX,foilWithShowcase,1
1,jp,STX,lesson,1
1,jp,STX,nonlessonCommon,8
1,jp,STX,nonlessonRareMythic,1
1,jp,STX,sta,1
1,jp,STX,uncommon,3
0,set,STX,basic,1
0,set,STX,common,5
0,set,STX,foilWithShowcase,1
0,set,STX,lesson,1
0,set,STX,rareMythic,1
0,set,STX,sta,1
0,set,STX,uncommon,1
0,set,STX,wildcard,1
1,set,STX,basic,1
1,set,STX,common,5
1,set,STX,foilWithShowcase,1
1,set,STX,lesson,1
1,set,STX,rareMythic,1
1,set,STX,sta,1
1,set,STX,theList,1
1,set,STX,uncommon,1
1,set,STX,wildcard,1
2,set,STX,basic,1
2,set,STX,common,4
2,set,STX,foilWithShowcase,1
2,set,STX,lesson,1
2,set,STX,rareMythic,1
2,set,STX,sta,1
2,set,STX,uncommon,2
2,set,STX,wildcard,1
3,set,STX,basic,1
3,set,STX,common,4
3,set,STX,foilWithShowcase,1
3,set,STX,lesson,1
3,set,STX,rareMythic,1
3,set,STX,sta,1
3,set,STX,theList,1
3,set,STX,uncommon,2
3,set,STX,wildcard,1
4,set,STX,basic,1
4,set,STX,common,3
4,set,STX,foilWithShowcase,1
4,set,STX,lesson,1
4,set,STX,rareMythic,1
4,set,STX,sta,1
4,set,STX,uncommon,3
4,set,STX,wildcard,1
5,set,STX,basic,1
5,set,STX,common,3
5,set,STX,foilWithShowcase,1
5,set,STX,lesson,1
5,set,STX,rareMythic,1
5,set,STX,sta,1
5,set,STX,theList,1
5,set,STX,uncommon,3
5,set,STX,wildcard,1
6,set,STX,basic,1
6,set,STX,common,2
6,set,STX,foilWithShowcase,1
6,set,STX,lesson,1
6,set,STX,rareMythic,1
6,set,STX,sta,1
6,set,STX,uncommon,4
6,set,STX,wildcard,1
7,set,STX,basic,1
7,set,STX,common,2
7,set,STX,foilWithShowcase,1
7,set,STX,lesson,1
7,set,STX,rareMythic,1
7,set,STX,sta,1
7,set,STX,theList,1
7,set,STX,uncommon,4
7,set,STX,wildcard,1
8,set,STX,basic,1
8,set,STX,common,1
8,set,STX,foilWithShowcase,1
8,set,STX,lesson,1
8,set,STX,rareMythic,1
8,set,STX,sta,1
8,set,STX,uncommon,5
8,set,STX,wildcard,1
9,set,STX,basic,1
9,set,STX,common,1
9,set,STX,foilWithShowcase,1
9,set,STX,lesson,1
9,set,STX,rareMythic,1
9,set,STX,sta,1
9,set,STX,theList,1
9,set,STX,uncommon,5
9,set,STX,wildcard,1
10,set,STX,basic,1
10,set,STX,foilWithShowcase,1
10,set,STX,lesson,1
10,set,STX,rareMythic,1
10,set,STX,sta,1
10,set,STX,uncommon,6
10,set,STX,wildcard,1
11,set,STX,basic,1
11,set,STX,foilWithShowcase,1
11,set,STX,lesson,1
11,set,STX,rareMythic,1
11,set,STX,sta,1
11,set,STX,theList,1
11,set,STX,uncommon,6
11,set,STX,wildcard,1
12,set,STX,common,5
12,set,STX,foilBasic,1
12,set,STX,foilWithShowcase,1
12,set,STX,lesson,1
12,set,STX,rareMythic,1
12,set,STX,sta,1
12,set,STX,uncommon,1
12,set,STX,wildcard,1
13,set,STX,common,5
13,set,STX,foilBasic,1
13,set,STX,foilWithShowcase,1
13,set,STX,lesson,1
13,set,STX,rareMythic,1
13,set,STX,sta,1
13,set,STX,theList,1
13,set,STX,uncommon,1
13,set,STX,wildcard,1
14,set,STX,common,4
14,set,STX,foilBasic,1
14,set,STX,foilWithShowcase,1
14,set,STX,lesson,1
14,set,STX,rareMythic,1
14,set,STX,sta,1
14,set,STX,uncommon,2
14,set,STX,wildcard,1
15,set,STX,common,4
15,set,STX,foilBasic,1
15,set,STX,foilWithShowcase,1
15,set,STX,lesson,1
15,set,STX,rareMythic,1
15,set,STX,sta,1
15,set,STX,theList,1
15,set,STX,uncommon,2
15,set,STX,wildcard,1
16,set,STX,common,3
16,set,STX,foilBasic,1
16,set,STX,foilWithShowcase,1
16,set,STX,lesson,1
16,set,STX,rareMythic,1
16,set,STX,sta,1
16,set,STX,uncommon,3
16,set,STX,wildcard,1
17,set,STX,common,3
17,set,STX,foilBasic,1
17,set,STX,foilWithShowcase,1
17,set,STX,lesson,1
17,set,STX,rareMythic,1
17,set,STX,sta,1
17,set,STX,theList,1
17,set,STX,uncommon,3
17,set,STX,wildcard,1
18,set,STX,common,2
18,set,STX,foilBasic,1
18,set,STX,foilWithShowcase,1
18,set,STX,lesson,1
18,set,STX,rareMythic,1
18,set,STX,sta,1
18,set,STX,uncommon,4
18,set,STX,wildcard,1
19,set,STX,common,2
19,set,STX,foilBasic,1
19,set,STX,foilWithShowcase,1
19,set,STX,lesson,1
19,set,STX,rareMythic,1
19,set,STX,sta,1
19,set,STX,theList,1
19,set,STX,uncommon,4
19,set,STX,wildcard,1
20,set,STX,common,1
20,set,STX,foilBasic,1
20,set,STX,foilWithShowcase,1
20,set,STX,lesson,1
20,set,STX,rareMythic,1
20,set,STX,sta,1
20,set,STX,uncommon,5
20,set,STX,wildcard,1
21,set,STX,common,1
21,set,STX,foilBasic,1
21,set,STX,foilWithShowcase,1
21,set,STX,lesson,1
21,set,STX,rareMythic,1
21,set,STX,sta,1
21,set,STX,theList,1
21,set,STX,uncommon,5
21,set,STX,wildcard,1
22,set,STX,foilBasic,1
22,set,STX,foilWithShowcase,1
22,set,STX,lesson,1
22,set,STX,rareMythic,1
22,set,STX,sta,1
22,set,STX,uncommon,6
22,set,STX,wildcard,1
23,set,STX,foilBasic,1
23,set,STX,foilWithShowcase,1
23,set,STX,lesson,1
23,set,STX,rareMythic,1
23,set,STX,sta,1
23,set,STX,theList,1
23,set,STX,uncommon,6
23,set,STX,wildcard,1
0,set-jp,STX,basic,1
0,set-jp,STX,common,5
0,set-jp,STX,foilWithShowcase,1
0,set-jp,STX,lesson,1
0,set-jp,STX,rareMythic,1
0,set-jp,STX,sta,1
0,set-jp,STX,uncommon,1
0,set-jp,STX,wildcard,1
1,set-jp,STX,basic,1
1,set-jp,STX,common,5
1,set-jp,STX,foilWithShowcase,1
1,set-jp,STX,lesson,1
1,set-jp,STX,rareMythic,1
1,set-jp,STX,sta,1
1,set-jp,STX,theList,1
1,set-jp,STX,uncommon,1
1,set-jp,STX,wildcard,1
2,set-jp,STX,basic,1
2,set-jp,STX,common,4
2,set-jp,STX,foilWithShowcase,1
2,set-jp,STX,lesson,1
2,set-jp,STX,rareMythic,1
2,set-jp,STX,sta,1
2,set-jp,STX,uncommon,2
2,set-jp,STX,wildcard,1
3,set-jp,STX,basic,1
3,set-jp,STX,common,4
3,set-jp,STX,foilWithShowcase,1
3,set-jp,STX,lesson,1
3,set-jp,STX,rareMythic,1
3,set-jp,STX,sta,1
3,set-jp,STX,theList,1
3,set-jp,STX,uncommon,2
3,set-jp,STX,wildcard,1
4,set-jp,STX,basic,1
4,set-jp,STX,common,3
4,set-jp,STX,foilWithShowcase,1
4,set-jp,STX,lesson,1
4,set-jp,STX,rareMythic,1
4,set-jp,STX,sta,1
4,set-jp,STX,uncommon,3
4,set-jp,STX,wildcard,1
5,set-jp,STX,basic,1
5,set-jp,STX,common,3
5,set-jp,STX,foilWithShowcase,1
5,set-jp,STX,lesson,1
5,set-jp,STX,rareMythic,1
5,set-jp,STX,sta,1
5,set-jp,STX,theList,1
5,set-jp,STX,uncommon,3
5,set-jp,STX,wildcard,1
6,set-jp,STX,basic,1
6,set-jp,STX,common,2
6,set-jp,STX,foilWithShowcase,1
6,set-jp,STX,lesson,1
6,set-jp,STX,rareMythic,1
6,set-jp,STX,sta,1
6,set-jp,STX,uncommon,4
6,set-jp,STX,wildcard,1
7,set-jp,STX,basic,1
7,set-jp,STX,common,2
7,set-jp,STX,foilWithShowcase,1
7,set-jp,STX,lesson,1
7,set-jp,STX,rareMythic,1
7,set-jp,STX,sta,1
7,set-jp,STX,theList,1
7,set-jp,STX,uncommon,4
7,set-jp,STX,wildcard,1
8,set-jp,STX,basic,1
8,set-jp,STX,common,1
8,set-jp,STX,foilWithShowcase,1
8,set-jp,STX,lesson,1
8,set-jp,STX,rareMythic,1
8,set-jp,STX,sta,1
8,set-jp,STX,uncommon,5
8,set-jp,STX,wildcard,1
9,set-jp,STX,basic,1
9,set-jp,STX,common,1
9,set-jp,STX,foilWithShowcase,1
9,set-jp,STX,lesson,1
9,set-jp,STX,rareMythic,1
9,set-jp,STX,sta,1
9,set-jp,STX,theList,1
9,set-jp,STX,uncommon,5
9,set-jp,STX,wildcard,1
10,set-jp,STX,basic,1
10,set-jp,STX,foilWithShowcase,1
10,set-jp,STX,lesson,1
10,set-jp,STX,rareMythic,1
10,set-jp,STX,sta,1
10,set-jp,STX,uncommon,6
10,set-jp,STX,wildcard,1
11,set-jp,STX,basic,1
11,set-jp,STX,foilWithShowcase,1
11,set-jp,STX,lesson,1
11,set-jp,STX,rareMythic,1
11,set-jp,STX,sta,1
11,set-jp,STX,theList,1
11,set-jp,STX,uncommon,6
11,set-jp,STX,wildcard,1
12,set-jp,STX,common,5
12,set-jp,STX,foilBasic,1
12,set-jp,STX,foilWithShowcase,1
12,set-jp,STX,lesson,1
12,set-jp,STX,rareMythic,1
12,set-jp,STX,sta,1
12,set-jp,STX,uncommon,1
12,set-jp,STX,wildcard,1
13,set-jp,STX,common,5
13,set-jp,STX,foilBasic,1
13,set-jp,STX,foilWithShowcase,1
13,set-jp,STX,lesson,1
13,set-jp,STX,rareMythic,1
13,set-jp,STX,sta,1
13,set-jp,STX,theList,1
13,set-jp,STX,uncommon,1
13,set-jp,STX,wildcard,1
14,set-jp,STX,common,4
14,set-jp,STX,foilBasic,1
14,set-jp,STX,foilWithShowcase,1
14,set-jp,STX,lesson,1
14,set-jp,STX,rareMythic,1
14,set-jp,STX,sta,1
14,set-jp,STX,uncommon,2
14,set-jp,STX,wildcard,1
15,set-jp,STX,common,4
15,set-jp,STX,foilBasic,1
15,set-jp,STX,foilWithShowcase,1
15,set-jp,STX,lesson,1
15,set-jp,STX,rareMythic,1
15,set-jp,STX,sta,1
15,set-jp,STX,theList,1
15,set-jp,STX,uncommon,2
15,set-jp,STX,wildcard,1
16,set-jp,STX,common,3
16,set-jp,STX,foilBasic,1
16,set-jp,STX,foilWithShowcase,1
16,set-jp,STX,lesson,1
16,set-jp,STX,rareMythic,1
16,set-jp,STX,sta,1
16,set-jp,STX,uncommon,3
16,set-jp,STX,wildcard,1
17,set-jp,STX,common,3
17,set-jp,STX,foilBasic,1
17,set-jp,STX,foilWithShowcase,1
17,set-jp,STX,lesson,1
17,set-jp,STX,rareMythic,1
17,set-jp,STX,sta,1
17,set-jp,STX,theList,1
17,set-jp,STX,uncommon,3
17,set-jp,STX,wildcard,1
18,set-jp,STX,common,2
18,set-jp,STX,foilBasic,1
18,set-jp,STX,foilWithShowcase,1
18,set-jp,STX,lesson,1
18,set-jp,STX,rareMythic,1
18,set-jp,STX,sta,1
18,set-jp,STX,uncommon,4
18,set-jp,STX,wildcard,1
19,set-jp,STX,common,2
19,set-jp,STX,foilBasic,1
19,set-jp,STX,foilWithShowcase,1
19,set-jp,STX,lesson,1
19,set-jp,STX,rareMythic,1
19,set-jp,STX,sta,1
19,set-jp,STX,theList,1
19,set-jp,STX,uncommon,4
19,set-jp,STX,wildcard,1
20,set-jp,STX,common,1
20,set-jp,STX,foilBasic,1
20,set-jp,STX,foilWithShowcase,1
20,set-jp,STX,lesson,1
20,set-jp,STX,rareMythic,1
20,set-jp,STX,sta,1
20,set-jp,STX,uncommon,5
20,set-jp,STX,wildcard,1
21,set-jp,STX,common,1
21,set-jp,STX,foilBasic,1
21,set-jp,STX,foilWithShowcase,1
21,set-jp,STX,lesson,1
21,set-jp,STX,rareMythic,1
21,set-jp,STX,sta,1
21,set-jp,STX,theList,1
21,set-jp,STX,uncommon,5
21,set-jp,STX,wildcard,1
22,set-jp,STX,foilBasic,1
22,set-jp,STX,foilWithShowcase,1
22,set-jp,STX,lesson,1
22,set-jp,STX,rareMythic,1
22,set-jp,STX,sta,1
22,set-jp,STX,uncommon,6
22,set-jp,STX,wildcard,1
23,set-jp,STX,foilBasic,1
23,set-jp,STX,foilWithShowcase,1
23,set-jp,STX,lesson,1
23,set-jp,STX,rareMythic,1
23,set-jp,STX,sta,1
23,set-jp,STX,theList,1
23,set-jp,STX,uncommon,6
23,set-jp,STX,wildcard,1
0,theme-lorehold,STX,common,24
0,theme-lorehold,STX,rareMythic,1
0,theme-lorehold,STX,uncommon,10
1,theme-lorehold,STX,common,23
1,theme-lorehold,STX,rareMythic,1
1,theme-lorehold,STX,uncommon,11
2,theme-lorehold,STX,common,22
2,theme-lorehold,STX,rareMythic,1
2,theme-lorehold,STX,uncommon,12
3,theme-lorehold,STX,common,21
3,theme-lorehold,STX,rareMythic,1
3,theme-lorehold,STX,uncommon,13
0,theme-prismari,STX,common,24
0,theme-prismari,STX,rareMythic,1
0,theme-prismari,STX,uncommon,10
1,theme-prismari,STX,common,23
1,theme-prismari,STX,rareMythic,1
1,theme-prismari,STX,uncommon,11
2,theme-prismari,STX,common,22
2,theme-prismari,STX,rareMythic,1
2,theme-prismari,STX,uncommon,12
3,theme-prismari,STX,common,21
3,theme-prismari,STX,rareMythic,1
3,theme-prismari,STX,uncommon,13
0,theme-quandrix,STX,common,24
0,theme-quandrix,STX,rareMythic,1
0,theme-quandrix,STX,uncommon,10
1,theme-quandrix,STX,common,23
1,theme-quandrix,STX,rareMythic,1
1,theme-quandrix,STX,uncommon,11
2,theme-quandrix,STX,common,22
2,theme-quandrix,STX,rareMythic,1
2,theme-quandrix,STX,uncommon,12
3,theme-quandrix,STX,common,21
3,theme-quandrix,STX,rareMythic,1
3,theme-quandrix,STX,uncommon,13
0,theme-silverquill,STX,common,24
0,theme-silverquill,STX,rareMythic,1
0,theme-silverquill,STX,uncommon,10
1,theme-silverquill,STX,common,23
1,theme-silverquill,STX,rareMythic,1
1,theme-silverquill,STX,uncommon,11
2,theme-silverquill,STX,common,22
2,theme-silverquill,STX,rareMythic,1
2,theme-silverquill,STX,uncommon,12
3,theme-silverquill,STX,common,21
3,theme-silverquill,STX,rareMythic,1
3,theme-silverquill,STX,uncommon,13
0,theme-witherbloom,STX,common,24
0,theme-witherbloom,STX,rareMythic,1
0,theme-witherbloom,STX,uncommon,10
1,theme-witherbloom,STX,common,23
1,theme-witherbloom,STX,rareMythic,1
1,theme-witherbloom,STX,uncommon,11
2,theme-witherbloom,STX,common,22
2,theme-witherbloom,STX,rareMythic,1
2,theme-witherbloom,STX,uncommon,12
3,theme-witherbloom,STX,common,21
3,theme-witherbloom,STX,rareMythic,1
3,theme-witherbloom,STX,uncommon,13
0,default,SUM,common,11
0,default,SUM,rare,1
0,default,SUM,uncommon,3
0,collector,TDM,boosterFun,2
0,collector,TDM,commander,1
0,collector,TDM,foilBoosterFun,1
0,collector,TDM,foilCommon,4
0,collector,TDM,foilDraconicCU,1
0,collector,TDM,foilRareMythic,1
0,collector,TDM,foilUncommon,3
0,collector,TDM,nonFoilBasic,1
0,collector,TDM,nonFoilDraconicCU,1
